pl_hostname,pl_name,pl_discmethod,pl_pnum,pl_orbper,gaia_dist,st_teff,st_mass,st_rad,pl_eqt,pl_masse,pl_rade,pl_ratdor,pl_disc,pl_telescope,pl_pelink,pl_edelink,st_spstr,st_logg,st_lum,st_dens,st_metfe,st_metratio,st_age
Kepler-1408,Kepler-1408 b,Transit,1,2.99793191,543.38,6170.00,1.21,1.35,,,0.890,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1408_b/,,,4.25,,,0.000,[Fe/H],2.570
Kepler-1409,Kepler-1409 b,Transit,1,0.76486493,709.02,5160.00,0.83,0.79,,,1.040,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1409_b/,,,4.57,,,-0.030,[Fe/H],4.790
Kepler-141,Kepler-141 c,Transit,2,7.01060600,303.83,4910.00,,0.79,,,1.410,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-141_c/,http://exoplanets.org/detail/Kepler-141_c,,4.57,,,,,
Kepler-141,Kepler-141 b,Transit,2,3.10767500,303.83,4910.00,,0.79,,,0.690,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-141_b/,http://exoplanets.org/detail/Kepler-141_b,,4.57,,,,,
Kepler-1410,Kepler-1410 b,Transit,1,60.86616800,,4092.00,0.63,0.60,,,1.780,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1410_b/,,,4.67,,,0.010,[Fe/H],4.070
Kepler-1411,Kepler-1411 b,Transit,1,86.11508880,1744.25,5664.00,0.95,0.92,,,2.820,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1411_b/,,,4.49,,,-0.040,[Fe/H],4.170
Kepler-1412,Kepler-1412 b,Transit,1,3.61460510,772.49,5880.00,1.06,1.27,,,0.830,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1412_b/,,,4.25,,,0.040,[Fe/H],6.310
Kepler-1413,Kepler-1413 b,Transit,1,13.18296420,1204.75,5196.00,0.84,0.80,,,1.820,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1413_b/,,,4.57,,,-0.050,[Fe/H],4.680
Kepler-1414,Kepler-1414 b,Transit,1,3.51576315,580.32,4951.00,0.80,0.75,,,1.230,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1414_b/,,,4.59,,,-0.020,[Fe/H],4.680
Kepler-1415,Kepler-1415 b,Transit,1,0.63642408,1075.01,5267.00,0.89,0.84,,,1.290,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1415_b/,,,4.54,,,0.120,[Fe/H],4.170
Kepler-1416,Kepler-1416 b,Transit,1,1.49514952,976.02,6019.00,1.09,1.15,,,0.880,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1416_b/,,,4.35,,,0.030,[Fe/H],2.950
Kepler-1417,Kepler-1417 b,Transit,1,20.35052130,1020.88,5839.00,1.02,1.02,,,1.000,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1417_b/,,,4.43,,,0.020,[Fe/H],4.070
Kepler-1418,Kepler-1418 b,Transit,1,22.47644250,,4770.00,0.77,0.72,,,1.660,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1418_b/,,,4.61,,,0.000,[Fe/H],3.630
Kepler-1419,Kepler-1419 b,Transit,1,42.52158950,1562.01,5796.00,1.01,1.01,,,2.860,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1419_b/,,,4.43,,,0.040,[Fe/H],4.370
Kepler-142,Kepler-142 d,Transit,3,41.80911800,557.51,5790.00,,1.27,,,2.160,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-142_d/,http://exoplanets.org/detail/Kepler-142_d,,4.26,,,,,
Kepler-142,Kepler-142 c,Transit,3,4.76170200,557.51,5790.00,,1.27,,,2.860,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-142_c/,http://exoplanets.org/detail/Kepler-142_c,,4.26,,,,,
Kepler-142,Kepler-142 b,Transit,3,2.02415200,557.51,5790.00,,1.27,,,1.990,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-142_b/,http://exoplanets.org/detail/Kepler-142_b,,4.26,,,,,
Kepler-1420,Kepler-1420 b,Transit,1,6.69960006,1084.09,5187.00,0.82,0.79,,,1.280,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1420_b/,,,4.57,,,-0.100,[Fe/H],4.900
Kepler-1421,Kepler-1421 b,Transit,1,6.91311120,801.38,6335.00,1.25,1.42,,,0.930,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1421_b/,,,4.23,,,0.050,[Fe/H],2.750
Kepler-1422,Kepler-1422 b,Transit,1,18.60519420,2664.73,6194.00,1.15,1.23,,,2.020,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1422_b/,,,4.32,,,0.000,[Fe/H],3.020
Kepler-1423,Kepler-1423 b,Transit,1,23.95537800,,4939.00,0.79,0.75,,,1.060,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1423_b/,,,4.59,,,-0.020,[Fe/H],4.680
Kepler-1424,Kepler-1424 b,Transit,1,29.60917440,828.35,5838.00,1.02,1.07,,,1.160,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1424_b/,,,4.39,,,0.010,[Fe/H],5.250
Kepler-1425,Kepler-1425 b,Transit,1,14.45413020,885.85,5718.00,0.97,0.95,,,0.940,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1425_b/,,,4.47,,,-0.030,[Fe/H],4.070
Kepler-1426,Kepler-1426 b,Transit,1,14.25632270,653.39,5831.00,1.02,1.02,,,1.560,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1426_b/,,,4.43,,,0.030,[Fe/H],4.070
Kepler-1427,Kepler-1427 b,Transit,1,0.96897238,,5793.00,1.01,1.01,,,1.100,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1427_b/,,,4.44,,,0.060,[Fe/H],4.070
Kepler-1428,Kepler-1428 b,Transit,1,10.67607169,1600.61,6184.00,1.28,1.36,,,1.640,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1428_b/,,,4.28,,,0.350,[Fe/H],2.040
Kepler-1429,Kepler-1429 b,Transit,1,4.48487493,1258.02,5902.00,1.05,1.07,,,1.290,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1429_b/,,,4.40,,,0.040,[Fe/H],4.170
Kepler-143,Kepler-143 b,Transit,2,16.00758300,828.71,5848.00,,1.36,,,2.410,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-143_b/,http://exoplanets.org/detail/Kepler-143_b,,4.20,,,,,
Kepler-143,Kepler-143 c,Transit,2,27.08251100,828.71,5848.00,,1.36,,,3.370,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-143_c/,http://exoplanets.org/detail/Kepler-143_c,,4.20,,,,,
Kepler-1430,Kepler-1430 b,Transit,1,2.46050993,483.19,4796.00,0.77,0.72,,,1.180,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1430_b/,,,4.62,,,-0.030,[Fe/H],2.090
Kepler-1431,Kepler-1431 b,Transit,1,5.86601526,1703.02,5806.00,1.03,1.03,,,1.470,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1431_b/,,,4.42,,,0.070,[Fe/H],4.270
Kepler-1432,Kepler-1432 b,Transit,1,23.91090110,2318.86,6031.00,1.09,1.13,,,2.220,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1432_b/,,,4.37,,,0.020,[Fe/H],3.470
Kepler-1433,Kepler-1433 b,Transit,1,4.13592271,,6097.00,1.14,1.19,,,1.560,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1433_b/,,,4.34,,,0.070,[Fe/H],3.020
Kepler-1434,Kepler-1434 b,Transit,1,8.05333618,793.04,6291.00,1.47,2.04,,,1.110,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1434_b/,,,3.98,,,0.190,[Fe/H],2.570
Kepler-1435,Kepler-1435 b,Transit,1,4.45343281,718.73,6356.00,1.21,1.32,,,0.860,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1435_b/,,,4.28,,,-0.030,[Fe/H],2.630
Kepler-1436,Kepler-1436 b,Transit,1,9.70571600,2728.90,5972.00,1.06,1.09,,,1.310,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1436_b/,,,4.39,,,-0.010,[Fe/H],3.800
Kepler-1437,Kepler-1437 b,Transit,1,10.92954610,2252.62,5557.00,0.93,0.90,,,1.370,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1437_b/,,,4.51,,,-0.020,[Fe/H],4.570
Kepler-1438,Kepler-1438 b,Transit,1,2.31942009,1191.44,5530.00,0.97,0.96,,,0.940,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1438_b/,,,4.46,,,0.200,[Fe/H],5.370
Kepler-1439,Kepler-1439 b,Transit,1,8.07392849,226.83,3578.00,0.46,0.43,,,1.460,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1439_b/,,,4.83,,,-0.030,[Fe/H],4.070
Kepler-144,Kepler-144 b,Transit,2,5.88527300,389.22,6075.00,,1.24,,,1.330,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-144_b/,http://exoplanets.org/detail/Kepler-144_b,,4.29,,,,,
Kepler-144,Kepler-144 c,Transit,2,10.10466500,389.22,6075.00,,1.24,,,1.350,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-144_c/,http://exoplanets.org/detail/Kepler-144_c,,4.29,,,,,
Kepler-1440,Kepler-1440 b,Transit,1,39.85948400,1152.29,5698.00,0.98,0.96,,,1.260,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1440_b/,,,4.46,,,0.040,[Fe/H],4.470
Kepler-1441,Kepler-1441 b,Transit,1,39.44198390,1146.87,5802.00,1.00,1.00,,,1.310,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1441_b/,,,4.45,,,0.010,[Fe/H],3.890
Kepler-1442,Kepler-1442 b,Transit,1,81.41629410,619.43,6394.00,1.34,1.44,,,3.930,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1442_b/,,,4.25,,,0.260,[Fe/H],1.700
Kepler-1443,Kepler-1443 b,Transit,1,2.41811321,603.06,6289.00,1.19,1.27,,,0.970,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1443_b/,,,4.30,,,0.000,[Fe/H],2.630
Kepler-1444,Kepler-1444 b,Transit,1,33.42035034,322.64,5810.00,1.03,1.05,,,2.180,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1444_b/,,,4.40,,,0.060,[Fe/H],4.790
Kepler-1445,Kepler-1445 b,Transit,1,10.60052251,513.78,6150.00,1.13,1.26,,,0.960,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1445_b/,,,4.28,,,-0.030,[Fe/H],3.800
Kepler-1446,Kepler-1446 b,Transit,1,0.68996783,152.74,4865.00,0.81,0.75,,,0.820,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1446_b/,,,4.60,,,0.110,[Fe/H],2.630
Kepler-1447,Kepler-1447 b,Transit,1,56.67472850,913.59,5722.00,0.97,0.95,,,2.900,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1447_b/,,,4.47,,,-0.030,[Fe/H],4.170
Kepler-1448,Kepler-1448 b,Transit,1,12.27065865,786.29,5774.00,0.95,0.93,,,1.610,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1448_b/,,,4.49,,,-0.160,[Fe/H],3.550
Kepler-1449,Kepler-1449 b,Transit,1,13.22745280,2132.32,5979.00,1.08,1.10,,,1.680,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1449_b/,,,4.39,,,0.040,[Fe/H],3.470
Kepler-145,Kepler-145 b,Transit,2,22.95100000,576.15,6022.00,1.28,1.98,,37.10000,2.650,,2013,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-145_b/,,,3.95,,,,,
Kepler-145,Kepler-145 c,Transit,2,42.88200000,576.15,6022.00,1.28,1.98,,79.40000,4.320,,2013,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-145_c/,,,3.95,,,,,
Kepler-1450,Kepler-1450 b,Transit,1,54.50941660,513.18,4524.00,0.71,0.68,,,1.710,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1450_b/,,,4.63,,,-0.020,[Fe/H],4.370
Kepler-1451,Kepler-1451 b,Transit,1,35.62223300,1091.10,5782.00,1.00,0.99,,,3.350,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1451_b/,,,4.45,,,0.010,[Fe/H],4.170
Kepler-1452,Kepler-1452 b,Transit,1,42.91375100,1025.61,6101.00,1.41,2.06,,,2.700,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1452_b/,,,3.95,,,0.140,[Fe/H],3.240
Kepler-1453,Kepler-1453 b,Transit,1,47.16116960,1238.22,5665.00,0.97,0.94,,,2.670,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1453_b/,,,4.48,,,0.010,[Fe/H],4.270
Kepler-1454,Kepler-1454 b,Transit,1,47.03194790,798.35,5448.00,0.90,0.86,,,1.880,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1454_b/,,,4.53,,,-0.020,[Fe/H],4.570
Kepler-1455,Kepler-1455 b,Transit,1,49.27676400,361.24,4075.00,0.62,0.60,,,2.160,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1455_b/,,,4.68,,,-0.020,[Fe/H],4.170
Kepler-1456,Kepler-1456 b,Transit,1,18.13738290,374.26,4231.00,0.64,0.62,,,1.140,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1456_b/,,,4.67,,,-0.090,[Fe/H],3.720
Kepler-1457,Kepler-1457 b,Transit,1,51.11102430,913.30,5866.00,1.01,1.01,,,1.990,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1457_b/,,,4.43,,,-0.050,[Fe/H],3.720
Kepler-1458,Kepler-1458 b,Transit,1,47.98727640,553.12,5653.00,0.96,0.94,,,2.760,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1458_b/,,,4.48,,,0.020,[Fe/H],4.170
Kepler-1459,Kepler-1459 b,Transit,1,62.86916110,461.52,4828.00,0.78,0.74,,,1.360,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1459_b/,,,4.61,,,0.010,[Fe/H],3.890
Kepler-146,Kepler-146 b,Transit,2,31.15879900,731.81,5948.00,,1.21,,,3.710,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-146_b/,http://exoplanets.org/detail/Kepler-146_b,,4.31,,,,,
Kepler-146,Kepler-146 c,Transit,2,76.73217100,731.81,5948.00,,1.21,,,3.130,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-146_c/,http://exoplanets.org/detail/Kepler-146_c,,4.31,,,,,
Kepler-1460,Kepler-1460 b,Transit,1,29.96332470,562.00,4422.00,0.70,0.67,,,1.960,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1460_b/,,,4.64,,,-0.020,[Fe/H],3.980
Kepler-1461,Kepler-1461 b,Transit,1,29.34947750,692.40,4919.00,0.79,0.74,,,2.030,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1461_b/,,,4.60,,,-0.040,[Fe/H],3.240
Kepler-1462,Kepler-1462 b,Transit,1,65.64883410,1045.49,5756.00,1.00,1.00,,,3.820,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1462_b/,,,4.45,,,0.060,[Fe/H],4.070
Kepler-1463,Kepler-1463 b,Transit,1,25.15864000,1769.41,5679.00,0.96,0.95,,,1.860,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1463_b/,,,4.47,,,0.000,[Fe/H],4.790
Kepler-1464,Kepler-1464 c,Transit,2,5.32786292,1191.23,5828.00,1.02,1.01,,,1.000,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1464_c/,,,4.44,,,0.030,[Fe/H],3.890
Kepler-1464,Kepler-1464 b,Transit,2,31.77859010,1191.23,5828.00,1.02,1.01,,,1.660,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1464_b/,,,4.44,,,0.030,[Fe/H],3.890
Kepler-1465,Kepler-1465 b,Transit,1,31.82771110,362.82,4726.00,0.75,0.71,,,1.770,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1465_b/,,,4.62,,,-0.060,[Fe/H],3.720
Kepler-1466,Kepler-1466 b,Transit,1,31.17504480,643.67,5884.00,1.01,1.02,,,1.550,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1466_b/,,,4.43,,,-0.070,[Fe/H],3.890
Kepler-1467,Kepler-1467 b,Transit,1,47.05690430,873.78,5332.00,0.86,0.82,,,3.300,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1467_b/,,,4.55,,,-0.070,[Fe/H],4.370
Kepler-1468,Kepler-1468 b,Transit,2,8.23984869,2006.55,5893.00,1.04,1.05,,,1.730,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1468_b/,,,4.42,,,0.030,[Fe/H],3.550
Kepler-1468,Kepler-1468 c,Transit,2,3.54553021,2006.55,5893.00,1.04,1.05,,,1.150,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1468_c/,,,4.42,,,0.030,[Fe/H],3.550
Kepler-1469,Kepler-1469 b,Transit,1,21.86353010,1196.85,5507.00,0.92,0.89,,,2.800,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1469_b/,,,4.51,,,0.020,[Fe/H],4.470
Kepler-147,Kepler-147 b,Transit,2,12.61058400,1073.89,6012.00,,1.47,,,1.530,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-147_b/,http://exoplanets.org/detail/Kepler-147_b,,4.18,,,,,
Kepler-147,Kepler-147 c,Transit,2,33.41642300,1073.89,6012.00,,1.47,,,2.430,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-147_c/,http://exoplanets.org/detail/Kepler-147_c,,4.18,,,,,
Kepler-1470,Kepler-1470 b,Transit,1,16.29509030,600.72,4961.00,0.80,0.76,,,1.070,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1470_b/,,,4.59,,,-0.010,[Fe/H],4.570
Kepler-1471,Kepler-1471 b,Transit,1,3.63899398,1006.67,5660.00,0.95,0.93,,,1.410,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1471_b/,,,4.48,,,-0.030,[Fe/H],4.570
Kepler-1472,Kepler-1472 b,Transit,1,38.13128310,1544.59,6159.00,1.16,1.25,,,1.900,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1472_b/,,,4.31,,,0.030,[Fe/H],3.090
Kepler-1473,Kepler-1473 b,Transit,1,14.42735510,664.75,6046.00,1.09,1.09,,,1.190,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1473_b/,,,4.40,,,-0.010,[Fe/H],2.630
Kepler-1474,Kepler-1474 b,Transit,1,36.43334520,1220.76,5870.00,1.04,1.04,,,2.160,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1474_b/,,,4.42,,,0.040,[Fe/H],3.800
Kepler-1475,Kepler-1475 b,Transit,1,82.17737400,1638.99,6214.00,1.18,1.28,,,2.920,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1475_b/,,,4.29,,,0.030,[Fe/H],2.820
Kepler-1476,Kepler-1476 b,Transit,1,10.35863224,1032.10,5663.00,0.98,0.96,,,1.670,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1476_b/,,,4.47,,,0.060,[Fe/H],4.570
Kepler-1477,Kepler-1477 b,Transit,1,11.55530021,694.42,5100.00,0.81,0.78,,,1.180,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1477_b/,,,4.58,,,-0.060,[Fe/H],4.680
Kepler-1478,Kepler-1478 b,Transit,1,26.08405940,1946.73,5904.00,1.04,1.06,,,1.730,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1478_b/,,,4.41,,,0.030,[Fe/H],3.980
Kepler-1479,Kepler-1479 b,Transit,1,14.53261362,744.28,5796.00,0.99,0.98,,,1.830,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1479_b/,,,4.45,,,-0.020,[Fe/H],4.270
Kepler-148,Kepler-148 b,Transit,3,1.72936600,809.42,5272.00,,0.85,,,1.800,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-148_b/,http://exoplanets.org/detail/Kepler-148_b,,4.55,,,,,
Kepler-148,Kepler-148 c,Transit,3,4.18004300,809.42,5272.00,,0.85,,,3.600,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-148_c/,http://exoplanets.org/detail/Kepler-148_c,,4.55,,,,,
Kepler-148,Kepler-148 d,Transit,3,51.84688575,809.42,5272.00,,0.85,,,8.680,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-148_d/,,,4.55,,,,,
Kepler-1480,Kepler-1480 b,Transit,1,22.12679948,508.21,5156.00,0.85,0.81,,,1.670,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1480_b/,,,4.56,,,0.070,[Fe/H],4.790
Kepler-1481,Kepler-1481 b,Transit,1,5.94220998,465.20,4908.00,0.80,0.75,,,1.230,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1481_b/,,,4.60,,,0.040,[Fe/H],3.890
Kepler-1482,Kepler-1482 b,Transit,1,12.25383217,576.76,5381.00,0.88,0.84,,,1.010,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1482_b/,,,4.54,,,-0.040,[Fe/H],4.470
Kepler-1483,Kepler-1483 b,Transit,1,9.50851560,1321.28,6337.00,1.25,1.40,,,1.520,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1483_b/,,,4.24,,,0.040,[Fe/H],2.400
Kepler-1484,Kepler-1484 b,Transit,1,30.45491360,3058.65,5730.00,0.94,0.92,,,2.110,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1484_b/,,,4.49,,,-0.170,[Fe/H],3.980
Kepler-1485,Kepler-1485 b,Transit,1,19.91577250,626.74,6087.00,1.11,1.12,,,1.470,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1485_b/,,,4.39,,,0.020,[Fe/H],2.510
Kepler-1486,Kepler-1486 b,Transit,1,54.64957590,1864.45,5965.00,1.08,1.12,,,2.320,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1486_b/,,,4.38,,,0.060,[Fe/H],3.550
Kepler-1487,Kepler-1487 b,Transit,1,7.31946363,1044.83,6541.00,1.38,1.63,,,2.130,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1487_b/,,,4.16,,,0.040,[Fe/H],1.950
Kepler-1488,Kepler-1488 b,Transit,1,39.81899320,930.13,5820.00,1.05,1.31,,,1.860,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1488_b/,,,4.22,,,0.060,[Fe/H],6.920
Kepler-1489,Kepler-1489 b,Transit,1,82.29475100,1332.14,5655.00,0.93,0.90,,,1.770,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1489_b/,,,4.51,,,-0.130,[Fe/H],4.070
Kepler-149,Kepler-149 d,Transit,3,160.01803200,580.57,5381.00,,0.95,,,3.960,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-149_d/,http://exoplanets.org/detail/Kepler-149_d,,4.46,,,,,
Kepler-149,Kepler-149 c,Transit,3,55.32832800,580.57,5381.00,,0.95,,,1.610,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-149_c/,http://exoplanets.org/detail/Kepler-149_c,,4.46,,,,,
Kepler-149,Kepler-149 b,Transit,3,29.19894300,580.57,5381.00,,0.95,,,4.210,,2014,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-149_b/,http://exoplanets.org/detail/Kepler-149_b,,4.46,,,,,
Kepler-1490,Kepler-1490 b,Transit,1,92.43629730,884.20,5515.00,0.90,0.87,,,3.040,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1490_b/,,,4.52,,,-0.080,[Fe/H],4.570
Kepler-1491,Kepler-1491 b,Transit,1,16.58617620,2196.07,5728.00,1.00,0.99,,,1.510,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1491_b/,,,4.45,,,0.060,[Fe/H],4.570
Kepler-1492,Kepler-1492 b,Transit,1,16.75255007,334.75,4712.00,0.77,0.72,,,1.490,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1492_b/,,,4.62,,,0.060,[Fe/H],2.820
Kepler-1493,Kepler-1493 b,Transit,1,15.02179830,525.91,5863.00,1.06,1.29,,,1.410,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1493_b/,,,4.24,,,0.060,[Fe/H],6.460
Kepler-1494,Kepler-1494 b,Transit,1,91.08048200,1334.72,5659.00,0.96,0.94,,,3.070,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1494_b/,,,4.48,,,0.010,[Fe/H],4.370
Kepler-1495,Kepler-1495 b,Transit,1,85.27325600,,5831.00,1.03,1.04,,,2.940,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1495_b/,,,4.42,,,0.060,[Fe/H],4.170
Kepler-1496,Kepler-1496 b,Transit,1,64.65880170,1358.57,6182.00,1.18,1.27,,,2.220,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1496_b/,,,4.29,,,0.050,[Fe/H],2.950
Kepler-1497,Kepler-1497 b,Transit,1,8.74199772,21448.65,5675.00,0.96,0.95,,,1.660,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1497_b/,,,4.47,,,0.010,[Fe/H],4.270
Kepler-1498,Kepler-1498 b,Transit,1,48.05140500,954.18,5256.00,0.86,0.81,,,1.330,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1498_b/,,,4.56,,,-0.010,[Fe/H],4.170
Kepler-1499,Kepler-1499 b,Transit,1,44.20080000,312.67,5097.00,0.82,0.78,,,1.190,,2016,0.95 m Kepler Telescope,http://exoplanet.eu/catalog/kepler-1499_b/,,,4.58,,,-0.010,[Fe/H],4.680
